product_title,product_handle,variant,sku,price,product_total_units,variants_total,variants_at_zero,pct_variants_dead,admin_url
"Marne Tank Top","marne-tank-top","LAVENDER / 04","2122401G404",30.00,60,16,3,19,"https://admin.shopify.com/store/30e7d3/products?query=marne-tank-top"
"Marne Tank Top","marne-tank-top","UNBLEACHED / 04","2122401G104",30.00,60,16,3,19,"https://admin.shopify.com/store/30e7d3/products?query=marne-tank-top"
"Aleena Knot T-Shirt","aleena-knot-t-shirt","ARMY / S","C125214177201",26.00,32,12,2,17,"https://admin.shopify.com/store/30e7d3/products?query=aleena-knot-t-shirt"
"Aleena Knot T-Shirt","aleena-knot-t-shirt","ARMY / L","C125214177203",26.00,32,12,2,17,"https://admin.shopify.com/store/30e7d3/products?query=aleena-knot-t-shirt"
"Camille Double Pleated Trouser","camille-double-pleated-trouser","BLACK / 36","C125118020736",74.00,60,12,2,17,"https://admin.shopify.com/store/30e7d3/products?query=camille-double-pleated-trouser"
"Camille Double Pleated Trouser","camille-double-pleated-trouser","BLACK / 42","C125118020742",74.00,60,12,2,17,"https://admin.shopify.com/store/30e7d3/products?query=camille-double-pleated-trouser"
"Cursive Sneakers","cursive-sneakers","WHITE BLACK / 41","C21631634E741",50.00,37,12,2,17,"https://admin.shopify.com/store/30e7d3/products?query=cursive-sneakers"
"Cursive Sneakers","cursive-sneakers","WHITE BLACK / 42","C21631634E742",50.00,37,12,2,17,"https://admin.shopify.com/store/30e7d3/products?query=cursive-sneakers"
"Game T-Shirt","game-t-shirt","BLACK / S","112544707S",56.00,42,12,2,17,"https://admin.shopify.com/store/30e7d3/products?query=game-t-shirt"
"Game T-Shirt","game-t-shirt","GREY / XL","112544704XL",56.00,42,12,2,17,"https://admin.shopify.com/store/30e7d3/products?query=game-t-shirt"
"Off Sneakers","off-sneakers","WHITE / 41","C216316371141",65.00,25,12,2,17,"https://admin.shopify.com/store/30e7d3/products?query=off-sneakers"
"Off Sneakers","off-sneakers","WHITE / 42","C216316371142",65.00,25,12,2,17,"https://admin.shopify.com/store/30e7d3/products?query=off-sneakers"
"Ribbed Tie","ribbed-tie","OPTIC WHITE / 04","2122487G604",30.00,29,12,2,17,"https://admin.shopify.com/store/30e7d3/products?query=ribbed-tie"
"Ribbed Tie","ribbed-tie","SILVER GREEN / 04","2122487G704",30.00,29,12,2,17,"https://admin.shopify.com/store/30e7d3/products?query=ribbed-tie"
"Amanda Dress","amanda-dress","SILVER / S","212211555S",84.00,17,6,1,17,"https://admin.shopify.com/store/30e7d3/products?query=amanda-dress"
"Ari Top","ari-top","WHITE / L","222235011L",48.00,28,6,1,17,"https://admin.shopify.com/store/30e7d3/products?query=ari-top"
"Blakely Jeans","blakely-jeans","BLACK / 31","C125210390731",76.70,26,6,1,17,"https://admin.shopify.com/store/30e7d3/products?query=blakely-jeans"
"Callie Ruched Mini Dress","callie-ruched-mini-dress","BLACK / S","C125411180701",44.00,20,6,1,17,"https://admin.shopify.com/store/30e7d3/products?query=callie-ruched-mini-dress"
"Gem Romper","gem-romper","CREAM / S","222276919S",100.00,13,6,1,17,"https://admin.shopify.com/store/30e7d3/products?query=gem-romper"
"Kiara Hoodie","kiara-hoodie","BROWN / S","222231404S",60.00,22,6,1,17,"https://admin.shopify.com/store/30e7d3/products?query=kiara-hoodie"
"Nia Knit Cami","nia-knit-cami","GREEN / S","C125214230301",38.00,24,6,1,17,"https://admin.shopify.com/store/30e7d3/products?query=nia-knit-cami"
"Joel Jeans","joel-jeans","BLUE / 30","11240720230",99.00,13,7,1,14,"https://admin.shopify.com/store/30e7d3/products?query=joel-jeans"
"Loagan Denim Shorts","loagan-denim-shorts","BLUE WASHED / 38","1123302C238",65.00,13,7,1,14,"https://admin.shopify.com/store/30e7d3/products?query=loagan-denim-shorts"
"Owen Denim Shorts","owen-denim-shorts","BLUE / 38","11233010238",65.00,23,7,1,14,"https://admin.shopify.com/store/30e7d3/products?query=owen-denim-shorts"
"OZ Jeans","oz-jeans","WHITE / 33","11230011133",104.00,34,7,1,14,"https://admin.shopify.com/store/30e7d3/products?query=oz-jeans"
"Tristan Jeans","tristan-jeans","BLUE WASHED / 30","1222066C230",98.00,57,7,1,14,"https://admin.shopify.com/store/30e7d3/products?query=tristan-jeans"
"Storm Shirt","storm-shirt","BLACK / M","112570307M",69.00,39,15,2,13,"https://admin.shopify.com/store/30e7d3/products?query=storm-shirt"
"Storm Shirt","storm-shirt","BLACK / L","112570307L",69.00,39,15,2,13,"https://admin.shopify.com/store/30e7d3/products?query=storm-shirt"
"Ace Jeans","ace-jeans","WHITE / 36","C111710801136",114.00,20,8,1,13,"https://admin.shopify.com/store/30e7d3/products?query=ace-jeans"
"Camryn Pant","camryn-pant","WHITE / 36","C125218151136",59.00,56,8,1,13,"https://admin.shopify.com/store/30e7d3/products?query=camryn-pant"
"Enjoy Life Hoodie","enjoy-life-hoodie","BEIGE / S","122222335S",72.00,51,8,1,13,"https://admin.shopify.com/store/30e7d3/products?query=enjoy-life-hoodie"
"Kase Jeans","kase-jeans","BLUE WASHED / 29","C11171062C229",94.00,19,8,1,13,"https://admin.shopify.com/store/30e7d3/products?query=kase-jeans"
"Liany Romper","liany-romper","ARMY / 36","C125217227236",73.00,42,8,1,13,"https://admin.shopify.com/store/30e7d3/products?query=liany-romper"
"Luka Jeans","luka-jeans","WHITE / 33","C111710611133",114.00,41,8,1,13,"https://admin.shopify.com/store/30e7d3/products?query=luka-jeans"
"Soren Jeans","soren-jeans","BLACK WASHED / 36","C11171084C736",114.00,16,8,1,13,"https://admin.shopify.com/store/30e7d3/products?query=soren-jeans"
"Stone Jeans","stone-jeans","DARK GREY / 29","C111710832629",96.00,21,8,1,13,"https://admin.shopify.com/store/30e7d3/products?query=stone-jeans"
"Thank You Hoodie Set","thank-you-hoodie-set","BLACK / S","122222407S",77.00,50,8,1,13,"https://admin.shopify.com/store/30e7d3/products?query=thank-you-hoodie-set"
"Damian Shirt","damian-shirt","BLACK / M","112442507M",46.00,28,10,1,10,"https://admin.shopify.com/store/30e7d3/products?query=damian-shirt"
"Gary Cargo Pants","gary-cargo-pants","STONE / XL","122380148XL",80.00,72,10,1,10,"https://admin.shopify.com/store/30e7d3/products?query=gary-cargo-pants"
"Philip Puffer Coat","philip-puffer-coat","CREAM / XL","122330219XL",154.00,112,10,1,10,"https://admin.shopify.com/store/30e7d3/products?query=philip-puffer-coat"
"Vincent Puffer Vest","vincent-puffer-vest","CREAM / XXL","122330719XXL",93.00,87,10,1,10,"https://admin.shopify.com/store/30e7d3/products?query=vincent-puffer-vest"
"Adrian Cargo Pants","adrian-cargo-pants","BLACK / XS","122380207XS",80.00,65,11,1,9,"https://admin.shopify.com/store/30e7d3/products?query=adrian-cargo-pants"
"Angels T-Shirt","angels-t-shirt","BLACK / XL","112544607XL",56.00,49,12,1,8,"https://admin.shopify.com/store/30e7d3/products?query=angels-t-shirt"
"Carbon Sneakers","carbon-sneakers","WHITE / 40","C216316361140",52.00,52,12,1,8,"https://admin.shopify.com/store/30e7d3/products?query=carbon-sneakers"
"Dreamin Top Set","dreamin-top-set","TEAL / S","1223202B7S",70.00,80,12,1,8,"https://admin.shopify.com/store/30e7d3/products?query=dreamin-top-set"
